Sentence,JSON
Protalix is developing genetically engineered proteins from plant cells .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Purchase it for the 12MP snapper , if nothing else .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
R&D Loan ) .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Radiation and today is a full service house expert in radiation and nuclear safety issues .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Raisio is the site of the main production plants as well as company headquarters .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Rapala VMC Corporation ( Rapala ) is a Finland-based company engaged in the manufacture and distribution of fishing equipment and accessories .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Rautalinko was resposnible also for Mobility Services , and his job in this division will be continued by Marek Hintze .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Recently the company decided to build a second identical plant at the same site due to be commissioned toward the end of 2008 .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Retail chain Suomen L+ñhikauppa was given the index 5.8 , airline SAS 5.8 , TeliaSonera 's broadband 6.1 , German retail chain Lidl 6.1 , Tele Finland 's mobile subscriptions 6.1 , Tallink shipping line 6.3 , and power company Helsinki Energy 6.3 .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Risto Jalo , chief executive of Dormus Print and also owner of the remainder of the company , will keep his position after the acquisition .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
RL-Nordic is a part of Raiffeisen-Banking-Group Austria and is a subsidiary to Raiffeisen-Leasing GmbH in Austria .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Rockwell Collins is a provider of flight deck , cabin and information management solutions for business aircraft operators .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"s business sectors are building construction , infrastructure construction and technical building services .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Salcomp Manufacturing Oy will pay EUR 35 million in cash to Salcomp in connection with the implementation of the sale and transfer of the Business .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Sampo Housing Loan Bank , a unit of Finland 's Sampo Bank , has priced its EUR1bn ( USD1 .3 bn ) bond at 99.889 % , Reuters reported .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
SAMPO PLC Jarmo Salonen Head of Investor Relations and Group Communications tel. +358 10 516 0030 Distribution : NASDAQ OMX Helsinki The principal media Financial Supervisory Authority www.sampo.com This announcement is distributed by Thomson Reuters on behalf of Thomson Reuters clients .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"SAN FRANCISCO ( MarketWatch ) -- Nokia Corp , the world 's largest cell-phone maker , is using the Consumer Electronics Show in Las Vegas to introduce a high-end , thin folding phone , according to a media report Monday .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Sanoma Magazines International will invite other shareholders holding approximately 15 % of the shares to sell their shares .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Scanfil plc is a global contract manufacturer and systems supplier for communication and industrial electronics .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"schwalm ( at ) outotec.com Eila Paatela , Vice President - Corporate Communications tel. +358 20 529 2004 , mobile +358 400 817198 e-mail eila .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"SDM offers general rental equipment , aluminium scaffolding , power generator and hoists to customers in the construction sector .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Seventy-three of those also have more extensive training in products built on the latest ArchestrA technologies , such as the Wonderware System Platform .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"So far as is known , he did not sell shares that he owns personally .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Solidium now holds 5.0 per cent of the shares Solidium Oy has acquired 5.0 per cent of the shares in Tieto Corporation for approximately EUR 58 million .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Some 3.8 mln euro ( $ 5.2 mln ) of the base acquisition price will be paid in cash and the rest through a subscription offering of a total of 850,000 new Ixonos shares .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Sponda is a property investment company , specialising in commercial properties in the largest cities in Finland and Russia .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"ST. PETERSBURG , Oct 14 ( PRIME-TASS ) -- Finnish tire producer Nokian Tyres plans to invest about 50 million euros in the expansion of its tire plant in the city of Vsevolozhsk in Russia 's Leningrad Region in 2011 , the company 's President Kim Gran told reporters Thursday .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
Stichting Pensioenfonds ABP : 4 118 122 shares representing 5.19 % of the share capital and voting rights .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Stockholm , 3 March 2011 About Cybercom The Cybercom Group is a high-tech consultancy that offers global sourcing for end-to-end solutions .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Stockmann and Swedish sector company AB Lindex entered into an agreement on September 30 , 2007 , whereby Stockmann , or a wholly-owned subsidiary of it , will make a public tender offer for all of Lindex 's issued shares .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
"Stora Enso has also had meetings with the labor authorities , Employment and Economic Development Centres and representatives of the government in order to find solutions .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Subscribers of China Unicom , the nation 's second largest mobile phone operator after China Mobile , are expected to release pictures , videos and blog on the Internet via mobile phones as of March 2008 .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Sunrise Resources operates in Russian near-shore development markets through its wholly-owned Russian subsidiary and has 80 % of its personnel in Russia .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Talvivaara Mining Company Plc Talvivaara Mining Company is an internationally significant base metals producer with its primary focus on nickel and zinc using a technology known as bioheapleaching to extract metals out of ore .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Tampere Science Parks is a Finnish company that owns , leases and builds office properties and it specialises in facilities for technology-oriented businesses .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Target company : Tieto Corporation , Business Identity Code : 0101138-5 Date of change in holding : 22 January 2010 Portion of the shares and votes : The current group holding of OP-Pohjola Group Central Cooperative ( OPK ) is 2982 587 shares , which represents 4.14 % of the shares and voting rights .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Technopolis has approximately 130 customer companies in Jyvaskyla .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Tecnomen , headquartered in Espoo , Finland , develops messaging and charging solutions for telecomms operators and service providers worldwide .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Tecnomen 's solution can be used for prepaid and post-paid billing , for charging and rating of voice and video calls , data traffic and any kind of content services in both mobile and fixed networks .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Tecnomen 's system features a new range of value-added services for prepaid and post-paid billing , charging and rating of voice calls , data traffic , or any kind of content services in both mobile and fixed networks .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
TeliaSonera said about $ 100 million will be invested in the next year in the region to bring mobile coverage to about 90 % of Nepal s population .,"{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
"Teollisuuden Voima Oyj , the Finnish utility known as TVO , said it shortlisted Mitsubishi Heavy s EU-APWR model along with reactors from Areva , Toshiba Corp. , GE Hitachi Nuclear Energy and Korea Hydro & Nuclear Power Co. .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Terms of the acquisition were not disclosed .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Terms were not disclosed .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The 19,200-square metre technology center is located near University of Tampere in central Tampere .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The 5,000 megawatt wind farm being planned in Raahe would be built offshore in front of Ruukki 's Raahe Works .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The acquired plant has an annual capacity of some 300,000 tonnes and most of its production is sold to domestic customers .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The acquisition is expected to take place by the end of August 2007 .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The acquisition was financed with $ 2.56 billion of debt arranged by Goldman , Sachs & Co. .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The airline was targeting travel agents , tour operators and travel management companies to raise awareness first before targeting consumers , he added .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The Annual Report contains the financial statements , the consolidated financial statements , the report by the Board of Directors and the auditor 's report .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The Annual Report will be sent automatically to shareholders holding at least 2,000 Sampo plc shares .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The Apple Inc. iPhone wo n't change the game plan for Verizon Communications Inc. , Chief Executive Ivan Seidenberg said Wednesday .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The approximately 20,000 dwt vessel has been ordered from India .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The arrangements do not apply to the group 's units outside Finland .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The Bank of Tokyo-Mitsubishi UFJ , Ltd acted as agent for the loan .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The bank VTB24 provides mortgage loans to buy apartments in the complex at 11-13 % per annum in rubles .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The biggest sellers in the chain 's supermarkets in Finland are organic Pirkka tomatoes , carrots , eggs , and meat products .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The bond has a value of EUR150m and a maturity of 4 years .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The bridge will be built to the south of the existing bridge spanning the strait .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The building will house , for example , Respecta Oy 's Jyvaskyla premises , as well as other companies to be announced later , says Samuel Koivisto , Director of Technopolis operations in Jyvaskyla .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The business units of the InvestLesProm Group cover the full forest industry chain , and the Group owns forests , sawmills , paper and pulp mills , and other processing plants .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The businesses to be divested offer dairy , edible fats , ready-meal and ice-cream packaging to multinational and local customers .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The casing comprises a first side casing member provided with the first side vat segment and a second side casing member provided with the second side vat segment , at least the first side casing member being pivotable about a rotation axis .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The changes will take effect on 1 January 2010 , and they are not estimated to have an impact on the number of employees .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The city will invite , however , a public procurement tender for the tailor-made public furniture , such as park benches , litter receptacles , public toilets , as well as bus shelters , street lights , and other .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The combined value of the orders is almost EUR 3mn .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The combined value of the orders is EUR 45mn .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The combined value of the planned investments is about EUR 30mn .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The company also said that it will sell approximately 150 hectares of land to the city of Valkeakoski by the end of the year a part of its `` From job to job '' program .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The company can not give up palm oil altogether , however .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The company did not disclose the price of the acquisition .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The company distributes Hiab 's products as well as other products .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The company does not at present hold any of its own shares .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The company does not disclose the sum it applied for .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The company expects meat purchases to remain at about 8mn kilos in 2011 .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The company expects to open its first online shop in the US in the summer in 2011 .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The company has decided to stop the operations of Ruukki Construction Division in Latvia and Lithuania , and concentrate the production and logistics in Parnu , Estonia in 2009 .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The company is headquartered in Sievi , Finland , and is listed on the Nordic Exchange in Helsinki .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The company may at any time have in its possession one tenth of all its shares at the maximum .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The company operates power plants in the Tyumen and Chelyabinsk regions and in the Khanty-Mansi Autonomous District .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The company operates worldwide and employs in total approximately 47,000 persons .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The company reiterates its outlook for 2009 .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The company 's board of directors will propose a dividend of EUR 0.95 per share for 2008 at the annual general meeting , scheduled to be held on March 23 , 2009 .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The company 's board of directors would propose a dividend of EUR0 .15 per share for 2005 .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The company 's board of directors would propose a dividend of EUR1 .00 per share for 2005 .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The company 's equipment rental portfolio consists primarily of tools for small and mid-sized customers in the construction industry .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The company 's model is based on developer contracting construction projects and customer focused project management .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The company said that the results of the third quarter do not include non-recurring items .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The company says the measures are no longer needed .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The Company serves approximately 3,000 customers in over 100 countries .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as catering and households .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as catering and households .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The company was supposed to deliver machinery to a veneer mill in the Tomsk region , in Russia .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The company will disclose further details , including the anticipated transaction timetable and the name of the new investor , within one week .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The company will propose a dividend of EUR0 .12 per share for 2008 .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The construction project is scheduled to start in the second quarter of 2009 and the new building is scheduled to be in place by the end of 2010 .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The contract also includes installation work in a new multistorey carpark for close on 1,000 vehicles .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The contract comprises a log handling line , a peeling line , and a veneer drying and grading line .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The contract covers the supply of temporary heating equipment for LKAB 's new pellet plant in Kiruna , in northern Sweden .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The contract has been allotted as per lowest price criteria .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The contract includes design , construction , delivery of equipment , installation and commissioning .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The contract includes software licences , application maintenance and training .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The contract incorporates a Convergent Charging rating solution for voice and data , which includes Internet , GPRS , SMS , MMS and WAP .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The contract is for next year .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The contract will take effect in 2009 for a five or ten year period .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The contracts between Raute Corporation and Muling Kemian Wood Products Co. , Ltd. , which were announced on 3 November 2010 , have taken effect .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The contracts of the employees , 96 of whom are blue-collar workers , will be ended between March and August 2011 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
The CVs of the proposed members are available for viewing from 12 March 2008 onwards on the Internet at www.sampo.com/ir .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The deal also includes a ten-year maintenance agreement .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The deal includes an option for Cramo to buy out the minority stake in 2011 .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The deal includes the entire personnel of PlanMill Oy , who will transfer to the new company as so-called old employees .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The decision of the French Court relates to the claims raised by twenty-one former Aspocomp S.A.S employees , the company said .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The divested stake represented about 2.7 m shares in Okmetic 's capital .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The dividends payable annually shall be deducted from the share subscription price .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The duration of the contract is 37 months .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The ECB can mainly target inflation .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The employee negotiations are to address measures needed to adjust the operations to the present production situation .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The energy shot is packed in a 100-millilitre bag with a screw cap .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The exercise price of the option will be based on Safran Software Solutions ' license and maintenance sales as well as the result of the company .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The facility will be used to refinance Citycon 's existing credit facility , the company said .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The fair value of CapMan Plc 's own investments on 30 September 2008 amounted to MEUR 59.8 .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The financial details of the acquisition were not disclosed .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The financial details of the transaction were not disclosed .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The Financial Statements and Interim Reports will be released around at 9.00 a.m. ( Finnish time ) on the given dates .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The financial statements release will be available after publishing on the Company 's internet pages at www.cargotec.com .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The Finnish paints company acquired the remaining 49 pct that it did not own from Ukraine 's LGU for an undisclosed sum .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The firm is headquartered in Vantaa , southern Finland and has 16 employees .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The firm 's services include copying , printing , CAD-modelling , digital printing , scanning , SokoPro project bank and courier services .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The first four of the new shop-in-shops will be opened this spring : on Madison Avenue in New York as well as in Chicago , Los Angeles and San Francisco .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The fixed acquisition price amounts to NOK 70 ( approximately EUR 8.7 ) million and additional price NOK 15 ( EUR 1.8 ) million at maximum .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The fixed-term contract of Mr. Jarmo Ukonaho , the current General Manager of Incap 's Indian operations , will finish by the end of the year .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The flagship will open this fall in Manhattan 's Flatiron District in the `` Toy Building , '' at 200 Fifth Avenue .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The full-function PC weighs 1.25 kilograms and measures slightly more than two centimeters thin .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The government has instead proposed an exchange of the state 's stake in LMT to TeliaSonera 's stake in Lattelecom .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The group reiterated its forecast that handset manufacturers will sell around 915 mln units this year globally .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The Group 's business sectors are Building Construction , Infrastructure Construction , Technical Building Services , and Building Products .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
